0.7573887317158519	0.49037774107081755	0.38340419957952	0.41462350550847116	0.26990988690709017	0.23597883267243336	0.5249323464182857	0.7014152718567408
0.7947428872134936	0.42628439772654425	0.957450468029698	0.14206197937579368	0.9956657590357966	0.7968902860137693	0.8567990763432916	0.1274193975369251
0.6220318760326751	0.7201492950436473	0.8556091237723463	0.7530785662405494	0.03006260259375848	0.5857274534085997	0.11170264130171914	0.8877308185889589
0.8104931244556066	0.4615168471066239	0.9118345972506012	0.09631792154277408	0.4964953314642897	0.11860601554715045	0.7676142957943737	0.8666540102030026
0.5214699790241177	0.7515196047088905	0.0369604799400417	0.17616012295729255	0.09107385337022311	0.4350826379727163	0.6376141667749201	0.8972268420721387
0.3557829907421638	0.512060474639612	0.7123239650567722	0.2602182807162965	0.49715815939065144	0.2896268141125995	0.3775613444730346	0.5938827323276329
0.46783278694290575	0.5857667019271939	0.5305162870063463	0.8526398042727948	0.6629350322321547	0.6397467152332401	0.4313232772673	0.669442234858938
0.7116219350396179	0.11935771736416523	0.017527692586707055	0.024737396504608267	0.5514153111193952	0.33875980638070313	0.030228945312952282	0.9196395527683551
0.14671583345537265	0.630392288131345	0.8765433825700417	0.36259457285821894	0.6119932375193093	0.17086082245368084	0.7050685044560042	0.596834697300863
0.5650049321573363	0.5493467996919851	0.24171486544974197	0.9336164406457561	0.40324272135211103	0.532182657527123	0.7461449218888979	0.7148884609526053
0.2765418029437543	0.6880866860740082	0.4696589099885903	0.04718089560101635	0.8765162403689603	0.6205862167235145	0.5179860724697347	0.9250861600044296
0.519842026114758	0.10740216359423849	0.9863544841533065	0.6259968893359272	0.2970733940533643	0.9331911322454841	0.20166326039880222	0.4407644704860648
0.2891173637223461	0.26960152808267956	0.982574439561906	0.717830132779189	0.32658581607031634	0.4076261619104449	0.8367077580678751	0.2437345738419212
0.9356908768026145	0.23690832905134518	0.20479779928500763	0.9431299461939251	0.36897863135229947	0.16308992904277186	0.12271933148629888	0.37281931289040127
0.3480001876229126	0.15314752171563195	0.9678464341292639	0.7096028335245932	0.07861756235027717	0.35885105024404984	0.9824356847804019	0.23353501234735485
0.8381703535179876	0.6384714166920592	0.6717370349730408	0.37141353169595714	0.9998052958113025	0.5594838459416689	0.7247921347461429	0.8851652297781858
